resvid,uid,habid,fecha_inicio,fecha_fin
26248,115,26248,2038-01-05,2038-01-10
26249,374,26249,2091-03-04,2091-03-19
26250,45,26250,2021-05-18,2021-06-02
26251,84,26251,2019-04-17,2019-04-30
26252,201,26252,2072-09-25,2072-10-13
26253,227,26253,2025-12-28,2025-12-29
26254,156,26254,2028-10-15,2028-10-21
26255,80,26255,2053-08-12,2053-08-25
26256,89,26256,2080-06-07,2080-06-17
26257,218,26257,2057-02-24,2057-02-24
26258,117,26258,2045-08-02,2045-08-06
26259,422,26259,2042-04-30,2042-05-15
26260,305,26260,2071-12-25,2072-01-01
26261,289,26261,2079-10-07,2079-10-16
26262,236,26262,2044-10-06,2044-10-14
26263,345,26263,2079-04-26,2079-05-11
26264,125,26264,2043-04-12,2043-04-25
26265,418,26265,2030-10-02,2030-10-12
26266,326,26266,2097-03-24,2097-03-26
26267,92,26267,2057-06-20,2057-07-07
26268,221,26268,2066-07-03,2066-07-05
26269,393,26269,2077-07-28,2077-08-01
26270,215,26270,2027-04-09,2027-04-25
26271,120,26271,2074-01-24,2074-01-28
26272,92,26272,2030-03-27,2030-04-09
26273,169,26273,2059-03-20,2059-03-22
26274,350,26274,2035-07-20,2035-08-05
26275,61,26275,2067-11-11,2067-11-19
26276,239,26276,2083-02-27,2083-03-16
26277,210,26277,2084-08-18,2084-08-28
26278,223,26278,2076-12-26,2076-12-26
26279,276,26279,2019-11-22,2019-12-07
26280,83,26280,2068-06-12,2068-07-01
26281,92,26281,2065-01-10,2065-01-14
26282,182,26282,2079-05-24,2079-05-31
26283,143,26283,2044-02-18,2044-02-28
26284,430,26284,2069-08-02,2069-08-10
26285,3,26285,2047-06-11,2047-06-30
26286,189,26286,2025-03-10,2025-03-11
26287,21,26287,2054-10-06,2054-10-12
26288,156,26288,2062-03-13,2062-03-19
26289,303,26289,2043-12-29,2044-01-06
26290,237,26290,2054-12-18,2054-12-31
26291,204,26291,2037-02-06,2037-02-25
26292,58,26292,2020-11-05,2020-11-17
26293,208,26293,2048-01-10,2048-01-17
26294,337,26294,2060-02-14,2060-03-02
26295,77,26295,2094-01-24,2094-02-12
26296,360,26296,2040-06-11,2040-06-17
26297,316,26297,2059-06-08,2059-06-16
26298,120,26298,2099-08-16,2099-08-24
26299,154,26299,2036-02-22,2036-02-28
26300,228,26300,2083-09-03,2083-09-09
26301,323,26301,2098-12-29,2099-01-08
26302,185,26302,2047-06-17,2047-06-29
26303,28,26303,2088-06-10,2088-06-29
26304,139,26304,2051-04-25,2051-05-05
26305,70,26305,2026-08-02,2026-08-13
26306,440,26306,2036-06-13,2036-06-25
26307,178,26307,2068-03-15,2068-03-21
26308,318,26308,2029-10-02,2029-10-10
26309,46,26309,2035-06-19,2035-07-05
26310,147,26310,2099-03-29,2099-03-30
26311,15,26311,2085-09-17,2085-10-01
26312,373,26312,2099-06-17,2099-06-23
26313,434,26313,2093-03-28,2093-04-10
26314,346,26314,2080-04-04,2080-04-17
26315,203,26315,2019-04-21,2019-04-30
26316,407,26316,2031-08-31,2031-09-17
26317,444,26317,2035-10-04,2035-10-17
26318,121,26318,2081-05-17,2081-05-27
26319,195,26319,2021-07-01,2021-07-02
26320,96,26320,2095-07-18,2095-08-05
26321,171,26321,2044-12-01,2044-12-08
26322,145,26322,2091-10-07,2091-10-22
26323,65,26323,2093-01-17,2093-01-20
26324,127,26324,2040-01-03,2040-01-14
26325,113,26325,2038-08-11,2038-08-30
26326,290,26326,2053-05-15,2053-05-25
26327,192,26327,2023-05-09,2023-05-16
26328,207,26328,2035-05-03,2035-05-15
26329,31,26329,2076-09-11,2076-09-27
26330,235,26330,2080-08-18,2080-09-03
26331,322,26331,2062-06-03,2062-06-15
26332,211,26332,2074-01-10,2074-01-23
26333,310,26333,2040-01-10,2040-01-29
26334,10,26334,2099-03-11,2099-03-26
26335,39,26335,2041-08-08,2041-08-09
26336,97,26336,2046-08-27,2046-08-27
26337,23,26337,2026-01-19,2026-01-28
26338,127,26338,2065-03-29,2065-03-31
26339,350,26339,2043-06-29,2043-06-30
26340,154,26340,2054-06-06,2054-06-06
26341,88,26341,2049-07-17,2049-07-25
26342,299,26342,2053-01-06,2053-01-22
26343,167,26343,2081-02-16,2081-02-26
26344,0,26344,2058-06-14,2058-06-22
26345,361,26345,2020-06-14,2020-06-30
26346,14,26346,2038-10-18,2038-11-04
26347,5,26347,2068-12-22,2068-12-31
26348,107,26348,2038-05-05,2038-05-11
26349,274,26349,2026-10-22,2026-10-31
26350,252,26350,2088-09-14,2088-09-22
26351,442,26351,2028-03-12,2028-03-22
26352,400,26352,2095-02-12,2095-02-21
26353,18,26353,2049-07-15,2049-07-16
26354,268,26354,2045-08-26,2045-08-27
26355,34,26355,2065-01-02,2065-01-04
26356,77,26356,2088-06-04,2088-06-08
26357,127,26357,2099-11-13,2099-12-02
26358,436,26358,2081-03-16,2081-03-29
26359,15,26359,2052-02-29,2052-03-16
26360,159,26360,2068-03-05,2068-03-16
26361,305,26361,2067-09-06,2067-09-25
26362,315,26362,2059-07-26,2059-08-04
26363,359,26363,2045-05-31,2045-06-09
26364,166,26364,2093-01-01,2093-01-02
26365,64,26365,2075-03-28,2075-03-31
26366,308,26366,2062-08-06,2062-08-07
26367,299,26367,2034-10-30,2034-11-12
26368,151,26368,2074-02-06,2074-02-25
26369,257,26369,2035-11-16,2035-11-25
26370,297,26370,2097-07-02,2097-07-06
26371,47,26371,2039-06-29,2039-07-01
26372,293,26372,2086-04-12,2086-04-25
26373,23,26373,2072-01-23,2072-02-08
26374,38,26374,2072-07-01,2072-07-08
26375,197,26375,2027-01-17,2027-01-24
26376,323,26376,2037-09-02,2037-09-07
26377,316,26377,2050-01-25,2050-02-11
26378,428,26378,2022-10-17,2022-10-20
26379,379,26379,2061-05-22,2061-06-03
26380,356,26380,2031-10-31,2031-11-11
26381,106,26381,2047-04-23,2047-05-08
26382,312,26382,2055-12-30,2056-01-17
26383,68,26383,2027-06-14,2027-06-25
26384,270,26384,2019-05-20,2019-05-21
26385,288,26385,2093-01-05,2093-01-20
26386,399,26386,2091-03-24,2091-03-28
26387,291,26387,2054-09-23,2054-10-11
26388,130,26388,2090-07-08,2090-07-21
26389,197,26389,2078-09-22,2078-10-09
26390,218,26390,2024-03-31,2024-04-17
26391,301,26391,2053-02-08,2053-02-16
26392,157,26392,2037-11-11,2037-11-26
26393,216,26393,2024-04-01,2024-04-05
26394,76,26394,2020-03-07,2020-03-23
26395,341,26395,2098-10-14,2098-10-25
26396,45,26396,2060-09-07,2060-09-25
26397,147,26397,2019-11-06,2019-11-06
26398,361,26398,2056-10-25,2056-10-25
26399,132,26399,2094-08-30,2094-09-12
26400,175,26400,2026-10-12,2026-10-30
26401,449,26401,2081-09-19,2081-09-29
26402,261,26402,2044-04-23,2044-05-12
26403,330,26403,2075-06-10,2075-06-27
26404,262,26404,2024-10-04,2024-10-22
26405,54,26405,2040-10-13,2040-11-01
26406,157,26406,2075-06-21,2075-07-08
26407,255,26407,2062-08-22,2062-08-28
26408,414,26408,2068-11-29,2068-12-07
26409,109,26409,2089-02-08,2089-02-11
26410,289,26410,2026-10-09,2026-10-23
26411,102,26411,2091-06-05,2091-06-13
26412,355,26412,2045-10-31,2045-11-10
26413,10,26413,2042-07-28,2042-08-07
26414,436,26414,2050-09-01,2050-09-15
26415,437,26415,2042-04-14,2042-05-03
26416,23,26416,2031-09-03,2031-09-16
26417,97,26417,2029-09-01,2029-09-20
26418,344,26418,2062-01-17,2062-02-01
26419,154,26419,2024-05-11,2024-05-26
26420,378,26420,2051-06-06,2051-06-15
26421,262,26421,2080-03-21,2080-03-28
26422,383,26422,2046-03-20,2046-03-20
26423,444,26423,2087-02-05,2087-02-14
26424,101,26424,2041-01-07,2041-01-10
26425,133,26425,2058-12-02,2058-12-03
26426,46,26426,2026-03-27,2026-04-06
26427,41,26427,2033-10-25,2033-10-29
26428,344,26428,2098-10-12,2098-10-29
26429,287,26429,2089-06-24,2089-07-09
26430,302,26430,2070-08-10,2070-08-13
26431,190,26431,2025-09-19,2025-10-04
26432,36,26432,2061-01-20,2061-02-01
26433,228,26433,2097-02-04,2097-02-21
26434,160,26434,2066-01-05,2066-01-12
26435,87,26435,2035-07-09,2035-07-24
26436,9,26436,2087-04-12,2087-04-25
26437,45,26437,2096-10-26,2096-10-29
26438,32,26438,2074-08-25,2074-09-07
26439,237,26439,2023-06-14,2023-06-17
26440,370,26440,2090-11-03,2090-11-09
26441,211,26441,2024-01-11,2024-01-13
26442,57,26442,2088-08-25,2088-08-30
26443,403,26443,2090-08-28,2090-08-31
26444,192,26444,2090-09-11,2090-09-19
26445,391,26445,2071-10-16,2071-10-25
26446,161,26446,2091-07-05,2091-07-23
26447,414,26447,2053-08-23,2053-09-02
26448,281,26448,2028-03-04,2028-03-17
26449,308,26449,2042-07-09,2042-07-28
26450,219,26450,2045-07-11,2045-07-18
26451,289,26451,2090-05-23,2090-06-05
26452,398,26452,2079-01-14,2079-01-22
26453,90,26453,2022-04-10,2022-04-12
26454,422,26454,2026-09-12,2026-10-01
26455,62,26455,2084-12-14,2084-12-15
26456,90,26456,2025-08-05,2025-08-16
26457,159,26457,2032-08-21,2032-09-08
26458,445,26458,2078-03-09,2078-03-24
26459,377,26459,2040-04-05,2040-04-15
26460,350,26460,2057-12-05,2057-12-21
26461,267,26461,2082-05-13,2082-05-14
26462,325,26462,2060-11-01,2060-11-03
26463,54,26463,2079-02-15,2079-03-05
26464,390,26464,2084-08-10,2084-08-18
26465,49,26465,2039-04-07,2039-04-09
26466,55,26466,2056-01-07,2056-01-23
26467,364,26467,2068-07-19,2068-07-24
26468,366,26468,2064-11-04,2064-11-08
26469,156,26469,2079-01-19,2079-01-20
26470,220,26470,2020-10-31,2020-11-06
26471,174,26471,2095-03-31,2095-04-05
26472,363,26472,2078-07-01,2078-07-11
26473,232,26473,2019-12-22,2020-01-01
26474,195,26474,2024-05-11,2024-05-19
26475,194,26475,2035-09-01,2035-09-07
26476,361,26476,2056-12-26,2057-01-06
26477,318,26477,2033-12-31,2034-01-01
26478,89,26478,2027-05-26,2027-05-28
26479,215,26479,2067-04-26,2067-04-29
26480,285,26480,2090-12-12,2090-12-24
26481,259,26481,2080-09-30,2080-10-07
26482,338,26482,2065-05-13,2065-05-21
26483,156,26483,2052-01-15,2052-02-02
26484,104,26484,2094-01-07,2094-01-11
26485,34,26485,2075-04-10,2075-04-29
26486,278,26486,2069-11-01,2069-11-13
26487,66,26487,2075-12-30,2075-12-31
26488,384,26488,2051-09-15,2051-09-21
26489,344,26489,2029-05-03,2029-05-15
26490,256,26490,2098-02-06,2098-02-19
26491,113,26491,2049-04-18,2049-04-21
26492,31,26492,2024-08-30,2024-09-05
26493,318,26493,2051-06-06,2051-06-13
26494,440,26494,2021-06-04,2021-06-10
26495,77,26495,2029-01-13,2029-01-28
26496,254,26496,2026-12-09,2026-12-14
26497,348,26497,2063-03-22,2063-03-31
26498,7,26498,2071-03-26,2071-04-14
26499,125,26499,2091-08-05,2091-08-23
26500,411,26500,2045-01-06,2045-01-18
26501,403,26501,2041-01-18,2041-01-18
26502,196,26502,2059-11-23,2059-12-07
26503,319,26503,2033-09-19,2033-10-04
26504,308,26504,2054-07-21,2054-07-27
26505,269,26505,2041-01-24,2041-02-05
26506,258,26506,2032-09-07,2032-09-17
26507,428,26507,2046-11-18,2046-11-20
26508,346,26508,2048-11-09,2048-11-13
26509,362,26509,2027-10-01,2027-10-18
26510,17,26510,2097-12-15,2097-12-25
26511,367,26511,2045-09-04,2045-09-04
26512,217,26512,2085-08-10,2085-08-25
26513,402,26513,2046-09-20,2046-09-25
26514,369,26514,2046-09-11,2046-09-15
26515,317,26515,2045-11-12,2045-11-30
26516,121,26516,2086-11-26,2086-11-28
26517,290,26517,2072-08-26,2072-09-12
26518,182,26518,2031-01-31,2031-02-15
26519,378,26519,2067-11-22,2067-11-22
26520,221,26520,2030-12-26,2031-01-06
26521,421,26521,2057-07-27,2057-08-11
26522,82,26522,2058-09-25,2058-10-13
26523,32,26523,2023-05-05,2023-05-08
26524,42,26524,2096-12-29,2097-01-08
26525,406,26525,2049-07-05,2049-07-11
26526,242,26526,2054-11-19,2054-11-28
26527,12,26527,2094-10-13,2094-10-15
26528,294,26528,2084-04-14,2084-04-15
26529,324,26529,2060-01-23,2060-02-03
26530,324,26530,2098-11-12,2098-11-18
26531,418,26531,2025-06-15,2025-06-18
26532,340,26532,2098-12-03,2098-12-07
26533,391,26533,2076-04-01,2076-04-14
26534,124,26534,2070-07-13,2070-07-28
26535,35,26535,2062-06-19,2062-07-05
26536,198,26536,2035-05-05,2035-05-12
26537,445,26537,2084-07-22,2084-07-22
26538,161,26538,2088-12-28,2089-01-04
26539,221,26539,2062-02-02,2062-02-14
26540,415,26540,2070-05-17,2070-06-02
26541,357,26541,2036-03-18,2036-04-06
26542,245,26542,2026-12-09,2026-12-18
26543,93,26543,2024-10-23,2024-11-08
26544,446,26544,2060-05-19,2060-05-29
26545,326,26545,2087-01-10,2087-01-29
26546,232,26546,2074-04-15,2074-04-18
26547,239,26547,2022-12-21,2023-01-09
26548,8,26548,2084-04-27,2084-05-03
26549,278,26549,2090-03-08,2090-03-08
26550,332,26550,2075-08-12,2075-08-26
26551,267,26551,2067-09-12,2067-09-19
26552,387,26552,2088-10-03,2088-10-13
26553,308,26553,2068-07-19,2068-07-30
26554,28,26554,2071-06-02,2071-06-18
26555,313,26555,2032-05-23,2032-05-28
26556,172,26556,2076-03-25,2076-04-02
26557,246,26557,2050-01-28,2050-02-10
26558,293,26558,2067-09-29,2067-10-15
26559,234,26559,2048-02-09,2048-02-09
26560,395,26560,2047-07-26,2047-08-14
26561,349,26561,2091-01-09,2091-01-25
26562,316,26562,2023-10-06,2023-10-08
26563,64,26563,2073-08-21,2073-08-21
26564,44,26564,2092-03-15,2092-03-25
26565,102,26565,2039-10-30,2039-11-14
26566,337,26566,2038-12-09,2038-12-20
26567,341,26567,2077-04-17,2077-04-29
26568,417,26568,2081-08-09,2081-08-09
26569,122,26569,2095-08-28,2095-09-05
26570,425,26570,2056-08-24,2056-09-03
26571,381,26571,2057-03-31,2057-04-07
26572,219,26572,2072-12-09,2072-12-28
26573,347,26573,2063-06-05,2063-06-14
26574,412,26574,2052-02-10,2052-02-22
26575,230,26575,2020-08-31,2020-09-06
26576,16,26576,2040-03-24,2040-04-10
26577,402,26577,2097-09-14,2097-09-22
26578,60,26578,2028-06-29,2028-07-01
26579,116,26579,2036-09-04,2036-09-07
26580,75,26580,2061-12-26,2061-12-27
26581,304,26581,2023-09-20,2023-10-03
26582,423,26582,2054-01-13,2054-01-31
26583,272,26583,2054-05-28,2054-06-14
26584,2,26584,2091-08-16,2091-08-31
26585,48,26585,2022-02-17,2022-02-24
26586,26,26586,2043-09-27,2043-10-10
26587,401,26587,2091-04-24,2091-05-04
26588,309,26588,2070-04-14,2070-04-24
26589,266,26589,2022-03-31,2022-04-14
26590,322,26590,2097-08-25,2097-08-25
26591,298,26591,2034-07-16,2034-07-19
26592,178,26592,2072-07-04,2072-07-13
26593,169,26593,2092-09-12,2092-09-20
26594,92,26594,2067-05-07,2067-05-18
26595,261,26595,2083-08-06,2083-08-16
26596,254,26596,2021-12-23,2022-01-01
26597,216,26597,2035-04-11,2035-04-26
26598,189,26598,2045-01-02,2045-01-11
26599,187,26599,2067-07-20,2067-07-21
26600,274,26600,2047-05-12,2047-05-22
26601,94,26601,2080-06-10,2080-06-16
26602,288,26602,2041-11-20,2041-11-30
26603,166,26603,2067-06-11,2067-06-13
26604,287,26604,2057-04-24,2057-05-03
26605,380,26605,2068-09-13,2068-09-22
26606,28,26606,2091-08-31,2091-09-04
26607,181,26607,2047-08-27,2047-09-07
26608,111,26608,2050-10-15,2050-10-16
26609,41,26609,2027-06-16,2027-06-26
26610,315,26610,2019-06-05,2019-06-09
26611,353,26611,2088-05-27,2088-06-09
26612,186,26612,2047-04-13,2047-04-24
26613,200,26613,2038-02-04,2038-02-17
26614,29,26614,2086-02-03,2086-02-10
26615,89,26615,2029-09-03,2029-09-04
26616,163,26616,2066-09-17,2066-09-26
26617,25,26617,2028-12-13,2028-12-19
26618,401,26618,2077-04-04,2077-04-23
26619,100,26619,2080-11-09,2080-11-25
26620,330,26620,2054-10-05,2054-10-21
26621,382,26621,2049-01-12,2049-01-23
26622,440,26622,2044-11-22,2044-12-08
26623,367,26623,2044-08-28,2044-09-15
26624,133,26624,2082-02-03,2082-02-09
26625,6,26625,2055-11-09,2055-11-20
26626,182,26626,2047-11-29,2047-11-30
26627,263,26627,2092-07-09,2092-07-26
26628,6,26628,2028-09-24,2028-10-04
26629,208,26629,2095-11-04,2095-11-08
26630,40,26630,2026-12-28,2026-12-30
26631,260,26631,2055-05-07,2055-05-24
26632,199,26632,2074-04-09,2074-04-25
26633,295,26633,2087-12-13,2087-12-15
26634,248,26634,2048-06-11,2048-06-30
26635,334,26635,2084-12-19,2084-12-30
26636,320,26636,2062-01-03,2062-01-10
26637,386,26637,2094-09-12,2094-09-13
26638,447,26638,2081-02-18,2081-03-02
26639,290,26639,2080-01-09,2080-01-17
26640,306,26640,2066-09-02,2066-09-07
26641,338,26641,2076-12-02,2076-12-08
26642,205,26642,2041-07-26,2041-08-01
26643,231,26643,2083-07-07,2083-07-24
26644,293,26644,2083-04-24,2083-04-30
26645,376,26645,2056-02-28,2056-03-03
26646,253,26646,2094-10-26,2094-11-14
26647,172,26647,2026-08-10,2026-08-21
26648,38,26648,2061-10-17,2061-10-21
26649,412,26649,2028-09-28,2028-10-17
26650,68,26650,2038-07-06,2038-07-25
26651,180,26651,2096-07-24,2096-08-08
26652,9,26652,2050-12-22,2051-01-01
26653,56,26653,2091-09-19,2091-10-02
26654,7,26654,2076-11-03,2076-11-09
26655,179,26655,2054-12-27,2055-01-09
26656,441,26656,2088-10-10,2088-10-24
26657,369,26657,2086-02-15,2086-02-17
26658,392,26658,2052-12-28,2053-01-04
26659,377,26659,2019-04-30,2019-05-14
26660,134,26660,2068-01-08,2068-01-13
26661,227,26661,2034-09-26,2034-09-29
26662,413,26662,2063-05-10,2063-05-22
26663,161,26663,2083-01-31,2083-02-13
26664,248,26664,2045-11-17,2045-11-29
26665,319,26665,2075-06-14,2075-07-01
26666,35,26666,2075-05-15,2075-05-26
26667,193,26667,2019-12-04,2019-12-21
26668,162,26668,2038-11-10,2038-11-21
26669,373,26669,2081-06-27,2081-07-12
26670,45,26670,2063-05-07,2063-05-15
26671,84,26671,2020-04-01,2020-04-12
26672,353,26672,2091-07-10,2091-07-28
26673,10,26673,2078-04-05,2078-04-07
26674,440,26674,2041-12-20,2041-12-24
26675,152,26675,2088-05-12,2088-05-16
26676,230,26676,2094-11-05,2094-11-13
26677,91,26677,2064-08-13,2064-08-25
26678,215,26678,2042-11-23,2042-11-26
26679,341,26679,2037-03-11,2037-03-20
26680,164,26680,2091-04-17,2091-04-19
26681,421,26681,2063-08-08,2063-08-19
26682,255,26682,2043-05-05,2043-05-21
26683,87,26683,2080-02-13,2080-03-02
26684,288,26684,2095-12-19,2095-12-24
26685,47,26685,2065-03-27,2065-04-05
26686,20,26686,2098-02-07,2098-02-25
26687,259,26687,2073-09-22,2073-10-10
26688,354,26688,2077-08-13,2077-08-30
26689,238,26689,2020-11-28,2020-12-09
26690,47,26690,2081-12-16,2082-01-02
26691,385,26691,2075-05-17,2075-05-20
26692,304,26692,2053-02-02,2053-02-04
26693,312,26693,2094-05-05,2094-05-18
26694,427,26694,2024-12-15,2024-12-25
26695,429,26695,2023-07-05,2023-07-16
26696,17,26696,2049-07-05,2049-07-09
26697,182,26697,2032-09-17,2032-09-21
26698,42,26698,2054-05-15,2054-05-21
26699,198,26699,2057-06-20,2057-07-06
26700,398,26700,2045-08-12,2045-08-14
26701,140,26701,2090-03-15,2090-03-23
26702,266,26702,2078-05-01,2078-05-15
26703,340,26703,2087-01-28,2087-02-07
26704,73,26704,2070-02-15,2070-02-23
26705,291,26705,2053-04-17,2053-04-17
26706,56,26706,2031-09-08,2031-09-12
26707,324,26707,2066-10-20,2066-10-21
26708,141,26708,2020-08-13,2020-08-26
26709,278,26709,2058-10-13,2058-10-15
26710,347,26710,2089-04-24,2089-05-05
26711,94,26711,2071-04-30,2071-05-17
26712,112,26712,2023-05-03,2023-05-20
26713,408,26713,2033-02-07,2033-02-09
26714,115,26714,2049-05-02,2049-05-05
26715,369,26715,2038-02-16,2038-03-06
26716,131,26716,2092-08-19,2092-08-21
26717,442,26717,2026-12-03,2026-12-13
26718,204,26718,2039-12-10,2039-12-26
26719,430,26719,2042-08-05,2042-08-21
26720,170,26720,2025-02-02,2025-02-13
26721,262,26721,2042-03-02,2042-03-17
26722,435,26722,2079-01-02,2079-01-19
26723,161,26723,2059-04-11,2059-04-21
26724,266,26724,2079-10-15,2079-10-19
26725,147,26725,2041-08-04,2041-08-19
26726,117,26726,2087-03-25,2087-04-04
26727,415,26727,2053-10-05,2053-10-09
26728,259,26728,2057-10-14,2057-10-20
26729,159,26729,2077-10-06,2077-10-13
26730,191,26730,2093-01-01,2093-01-01
26731,303,26731,2086-09-04,2086-09-18
26732,355,26732,2093-05-22,2093-05-25
26733,290,26733,2051-08-02,2051-08-20
26734,235,26734,2049-12-05,2049-12-12
26735,90,26735,2023-10-29,2023-11-11
26736,10,26736,2099-12-08,2099-12-20
26737,189,26737,2092-11-15,2092-11-16
26738,86,26738,2027-04-11,2027-04-12
26739,52,26739,2049-12-04,2049-12-05
26740,213,26740,2035-05-19,2035-05-24
26741,108,26741,2077-08-10,2077-08-11
26742,322,26742,2063-03-29,2063-04-08
26743,364,26743,2050-09-03,2050-09-14
26744,397,26744,2058-09-15,2058-09-24
26745,394,26745,2025-10-01,2025-10-20
26746,310,26746,2031-12-20,2031-12-31
26747,127,26747,2056-09-21,2056-10-07
26748,8,26748,2029-02-12,2029-02-18
26749,247,26749,2035-03-15,2035-04-02
26750,243,26750,2093-08-10,2093-08-29
26751,100,26751,2043-09-20,2043-10-02
26752,279,26752,2023-04-09,2023-04-19
26753,272,26753,2086-09-23,2086-10-12
26754,248,26754,2077-01-11,2077-01-15
26755,308,26755,2086-08-23,2086-09-09
26756,164,26756,2034-03-16,2034-03-21
26757,112,26757,2025-02-09,2025-02-27
26758,437,26758,2072-04-19,2072-05-08
26759,27,26759,2094-06-30,2094-07-19
26760,448,26760,2064-08-02,2064-08-02
26761,36,26761,2092-10-04,2092-10-16
26762,176,26762,2045-11-23,2045-12-10
26763,131,26763,2062-08-04,2062-08-16
26764,327,26764,2063-10-30,2063-11-11
26765,118,26765,2072-11-19,2072-12-05
26766,194,26766,2080-08-12,2080-08-20
26767,287,26767,2074-09-30,2074-10-18
26768,171,26768,2064-06-24,2064-07-08
26769,301,26769,2088-12-17,2088-12-23
26770,103,26770,2052-08-23,2052-08-24
26771,322,26771,2066-09-07,2066-09-15
26772,414,26772,2085-09-18,2085-10-06
26773,215,26773,2074-02-12,2074-02-18
26774,344,26774,2064-10-17,2064-11-01
26775,436,26775,2075-01-20,2075-02-01
26776,426,26776,2021-01-21,2021-02-09
26777,157,26777,2096-10-04,2096-10-10
26778,353,26778,2043-09-10,2043-09-27
26779,257,26779,2058-05-16,2058-05-29
26780,40,26780,2034-07-23,2034-08-04
26781,419,26781,2046-04-01,2046-04-20
26782,139,26782,2075-10-31,2075-11-02
26783,229,26783,2021-08-03,2021-08-20
26784,27,26784,2062-05-10,2062-05-23
26785,91,26785,2091-12-31,2092-01-15
26786,386,26786,2062-09-02,2062-09-14
26787,91,26787,2061-12-31,2062-01-17
26788,230,26788,2062-09-28,2062-10-10
26789,376,26789,2036-07-12,2036-07-27
26790,214,26790,2071-07-31,2071-08-02
26791,170,26791,2036-01-10,2036-01-10
26792,290,26792,2045-01-01,2045-01-04
26793,407,26793,2022-11-19,2022-12-03
26794,294,26794,2048-11-28,2048-12-08
26795,438,26795,2070-02-23,2070-02-24
26796,325,26796,2027-04-15,2027-04-21
26797,391,26797,2036-05-21,2036-05-23
26798,251,26798,2054-03-06,2054-03-09
26799,399,26799,2064-12-18,2065-01-06
26800,405,26800,2032-04-13,2032-04-19
26801,41,26801,2063-04-08,2063-04-09
26802,363,26802,2034-02-28,2034-03-03
26803,415,26803,2062-05-29,2062-06-06
26804,91,26804,2068-07-22,2068-08-05
