eid,vinoid
851,97
58,97
301,97
45,97
433,97
708,97
873,97
237,97
297,97
418,97
89,97
145,97
745,97
696,97
460,97
466,97
22,97
836,97
888,97
169,97
659,97
941,97
354,97
586,97
2,97
598,97
118,97
508,97
475,97
226,97
457,97
396,97
103,97
490,97
164,97
695,97
630,97
752,97
545,97
595,97
484,97
439,97
15,97
943,97
355,97
525,97
994,97
562,97
956,97
459,97
610,97
967,97
95,97
812,97
637,97
685,97
887,97
945,97
937,97
765,97
333,97
798,97
494,97
193,97
839,97
431,97
240,97
142,97
846,97
13,97
49,97
876,97
563,97
720,97
744,97
633,97
788,97
645,97
910,97
533,97
316,97
263,97
104,97
995,97
779,97
535,97
845,97
660,97
716,97
368,97
818,97
248,97
905,97
743,97
914,97
742,97
664,97
983,97
17,97
587,97
810,97
958,97
24,97
31,97
711,97
176,97
668,97
101,97
596,97
52,97
549,97
487,97
177,97
619,97
665,97
163,97
959,97
335,97
447,97
449,97
821,97
232,97
666,97
413,97
895,97
362,97
856,97
71,97
583,97
75,97
824,97
649,97
136,97
383,97
345,98
513,98
238,98
307,98
817,98
748,98
805,98
604,98
464,98
907,98
361,98
498,98
693,98
295,98
204,98
954,98
640,98
148,98
485,98
477,98
371,98
612,98
516,98
840,98
900,98
678,98
133,98
726,98
425,98
0,98
575,98
710,98
480,98
27,98
61,98
258,98
978,98
901,98
357,98
653,98
112,98
482,98
644,98
210,98
122,98
553,98
881,98
509,98
242,98
74,98
343,98
306,98
565,98
977,98
893,98
180,98
947,98
963,98
411,98
327,98
222,98
909,98
192,98
939,98
21,98
149,98
594,98
707,98
364,98
996,98
917,98
374,98
312,98
205,98
469,98
523,98
245,98
965,98
651,98
254,98
281,98
605,98
778,98
311,98
443,98
279,98
293,98
236,98
679,98
70,98
259,98
16,98
657,98
7,98
408,98
390,98
866,98
544,98
86,98
756,98
727,98
43,98
723,98
496,98
684,98
444,98
332,98
894,98
139,98
794,98
844,98
969,98
753,98
682,98
620,98
972,98
146,98
527,98
59,98
733,98
750,98
835,98
613,98
243,98
928,98
725,98
294,98
683,98
77,98
697,98
54,98
546,98
339,98
593,98
331,98
99,98
804,98
121,98
681,98
208,98
688,98
878,98
777,98
476,98
934,98
267,98
308,98
213,98
700,98
78,98
522,98
964,98
732,98
351,98
195,98
29,98
429,98
507,98
249,98
203,98
56,98
283,98
67,98
806,98
774,98
971,98
558,98
91,98
465,98
889,98
606,98
241,98
184,98
833,98
199,98
775,98
37,98
786,98
797,98
141,98
150,98
87,98
602,98
675,98
631,98
761,98
764,98
787,98
944,98
918,98
376,98
724,98
852,98
617,98
4,98
275,98
96,98
962,98
865,98
855,98
125,98
28,98
65,98
557,98
233,98
524,98
663,98
584,98
795,98
808,98
819,98
409,98
714,98
26,98
189,98
718,98
206,98
454,98
437,98
352,98
581,98
588,98
68,98
427,98
676,98
879,98
998,98
615,98
386,98
170,98
467,98
264,98
757,98
497,98
643,98
799,98
84,98
322,98
173,98
399,98
153,98
771,98
706,98
66,98
340,98
551,98
273,98
548,98
76,98
838,98
784,98
850,98
511,98
872,98
156,98
566,98
369,98
160,98
990,98
400,98
10,98
924,98
159,98
57,98
703,98
201,98
324,98
60,98
234,98
209,98
896,98
760,98
731,98
462,98
47,98
953,98
843,98
181,98
518,98
138,98
912,98
278,98
785,98
85,98
827,98
300,98
834,98
436,98
499,98
543,98
183,98
285,98
911,98
882,98
42,98
857,98
530,98
229,98
796,98
323,98
80,98
919,98
561,98
949,98
597,98
938,98
88,98
365,98
271,98
570,98
751,98
231,98
220,98
147,98
167,98
564,98
793,98
816,98
458,98
608,98
603,98
6,98
639,98
528,98
526,98
36,98
108,98
250,98
127,98
699,98
64,98
102,98
847,98
217,98
916,98
83,98
468,98
712,98
394,98
424,98
207,98
235,98
132,98
672,98
952,98
622,98
129,98
191,98
401,98
931,98
304,98
225,98
571,98
128,98
654,98
391,98
946,98
762,98
32,98
772,98
801,98
529,98
18,98
717,98
848,98
539,98
453,98
773,98
960,98
131,98
514,98
446,98
420,98
63,98
337,98
62,98
621,98
12,98
735,98
182,98
618,98
921,98
134,98
310,98
740,98
90,98
828,98
614,98
448,98
405,98
755,98
190,98
906,98
495,98
33,98
691,98
19,98
854,98
317,98
347,98
397,98
970,98
673,98
875,98
479,98
123,98
885,98
79,98
252,98
171,98
789,98
920,98
92,98
115,98
859,98
858,98
677,98
288,98
898,98
500,98
197,98
930,98
274,98
521,98
999,98
976,98
715,98
135,98
432,98
219,98
290,98
287,98
891,98
422,98
227,98
329,98
94,98
172,98
158,98
151,98
979,98
704,98
780,98
831,98
763,98
381,98
680,98
46,98
305,98
997,98
915,98
690,98
292,98
504,98
623,98
629,98
348,98
395,98
973,98
98,98
758,98
694,98
455,98
531,98
607,98
940,98
72,98
282,98
435,98
456,98
341,98
404,98
568,98
628,98
616,98
30,98
650,98
591,98
652,98
247,98
410,98
296,98
50,98
114,98
642,98
154,98
393,98
488,98
951,98
648,98
261,98
556,98
658,98
55,98
188,98
478,98
239,98
489,98
349,98
360,98
577,98
768,98
175,98
611,98
268,98
899,98
266,98
492,98
472,98
542,98
423,98
471,98
638,98
769,98
992,98
842,98
269,98
419,98
929,98
38,98
325,98
624,98
792,98
119,98
503,98
228,98
81,98
430,98
302,98
730,98
880,98
713,98
202,98
966,98
414,98
3,98
582,98
452,98
626,98
93,98
44,98
328,98
989,98
211,98
984,98
538,98
223,98
517,98
82,98
957,98
8,98
853,98
366,98
601,98
286,98
441,98
980,98
692,98
246,98
890,98
908,98
671,98
140,98
284,98
541,98
69,98
113,98
224,98
120,98
34,98
519,98
470,98
510,98
922,98
932,98
590,98
627,98
823,98
417,98
384,98
179,98
358,98
53,98
388,98
636,98
506,98
73,98
187,98
276,98
403,98
837,98
375,98
298,98
389,98
382,98
270,98
428,98
161,98
299,98
272,98
982,98
686,98
936,98
51,98
379,98
670,98
407,98
265,98
109,98
634,98
809,98
165,98
198,98
97,98
326,98
569,98
520,98
884,98
277,98
321,98
330,98
687,98
554,98
759,98
647,98
950,98
770,98
646,98
822,98
483,98
790,98
572,98
783,98
251,98
110,98
342,98
338,98
186,98
550,98
867,98
221,98
948,98
434,98
14,98
359,98
370,98
903,98
315,98
406,98
194,98
803,98
20,98
868,98
502,98
738,98
473,98
117,98
728,98
11,98
534,98
829,98
440,98
313,98
749,98
902,98
130,98
255,98
445,98
813,98
599,98
412,98
555,98
356,98
262,98
461,98
378,98
913,98
974,98
782,98
734,98
537,98
559,98
106,98
107,98
380,98
137,98
126,98
767,98
474,98
585,98
116,98
35,98
257,98
385,98
985,98
849,98
698,98
975,98
883,98
280,98
230,98
741,98
372,98
600,98
705,98
580,98
309,98
815,98
722,98
346,98
451,98
987,98
869,98
5,98
864,98
923,98
925,98
766,98
702,98
334,98
9,98
632,98
871,98
719,98
536,98
105,98
218,98
826,98
832,98
746,98
814,98
576,98
23,98
926,98
747,98
200,98
986,98
955,98
933,98
935,98
450,98
635,98
157,98
674,98
398,98
214,98
579,98
515,98
426,98
739,98
820,98
421,98
416,98
291,98
981,98
661,98
212,98
942,98
991,98
662,98
196,98
344,98
736,98
807,98
353,98
178,98
892,98
791,98
512,98
709,98
493,98
560,98
215,98
993,98
701,98
152,98
862,98
415,98
656,98
811,98
377,98
781,98
124,98
802,98
721,98
505,98
874,98
825,98
318,98
481,98
729,98
860,98
41,98
168,98
392,98
886,98
320,98
574,98
655,98
253,98
39,98
491,98
438,98
143,98
350,98
260,98
40,98
754,98
625,98
968,98
927,98
578,98
501,98
48,98
367,98
25,98
244,98
256,98
387,98
100,98
592,98
1,98
363,98
486,98
303,98
567,98
641,98
547,98
897,98
609,98
830,98
532,98
877,98
463,98
589,98
336,98
861,98
185,98
841,98
402,98
870,98
540,98
216,98
667,98
166,98
552,98
776,98
904,98
373,98
800,98
988,98
111,98
319,98
961,98
174,98
851,98
58,98
301,98
45,98
433,98
708,98
873,98
237,98
297,98
418,98
89,98
145,98
745,98
696,98
460,98
466,98
22,98
836,98
888,98
169,98
659,98
354,98
586,98
2,98
598,98
118,98
508,98
475,98
226,98
457,98
396,98
103,98
490,98
164,98
695,98
630,98
752,98
545,98
595,98
484,98
439,98
15,98
943,98
355,98
525,98
994,98
562,98
956,98
459,98
610,98
967,98
95,98
812,98
637,98
685,98
887,98
945,98
937,98
765,98
333,98
798,98
494,98
193,98
839,98
431,98
240,98
142,98
846,98
13,98
49,98
876,98
563,98
720,98
744,98
633,98
788,98
645,98
910,98
533,98
316,98
263,98
104,98
995,98
779,98
535,98
669,98
845,98
716,98
368,98
818,98
248,98
905,98
743,98
914,98
742,98
664,98
983,98
17,98
587,98
810,98
958,98
24,98
31,98
711,98
176,98
668,98
101,98
596,98
52,98
549,98
487,98
177,98
619,98
665,98
163,98
959,98
335,98
447,98
449,98
821,98
232,98
666,98
413,98
895,98
362,98
856,98
71,98
583,98
75,98
824,98
649,98
136,98
383,98
345,99
513,99
238,99
307,99
817,99
748,99
805,99
604,99
464,99
907,99
361,99
498,99
693,99
295,99
204,99
954,99
640,99
148,99
485,99
477,99
371,99
612,99
516,99
840,99
900,99
678,99
133,99
726,99
425,99
0,99
575,99
710,99
480,99
27,99
61,99
258,99
978,99
901,99
357,99
653,99
112,99
482,99
644,99
210,99
122,99
553,99
881,99
509,99
242,99
74,99
343,99
306,99
565,99
977,99
893,99
180,99
947,99
963,99
411,99
327,99
222,99
909,99
192,99
939,99
21,99
149,99
594,99
707,99
364,99
996,99
917,99
374,99
312,99
205,99
469,99
523,99
245,99
965,99
651,99
254,99
281,99
605,99
778,99
311,99
443,99
279,99
293,99
679,99
70,99
259,99
16,99
657,99
7,99
408,99
390,99
866,99
544,99
86,99
756,99
727,99
43,99
723,99
496,99
684,99
444,99
332,99
894,99
139,99
794,99
844,99
969,99
753,99
682,99
620,99
972,99
146,99
527,99
59,99
733,99
750,99
835,99
613,99
243,99
928,99
725,99
294,99
683,99
77,99
697,99
54,99
546,99
339,99
593,99
331,99
99,99
804,99
121,99
681,99
155,99
208,99
688,99
878,99
777,99
476,99
934,99
267,99
308,99
213,99
700,99
78,99
522,99
964,99
732,99
351,99
195,99
29,99
429,99
507,99
249,99
203,99
56,99
283,99
67,99
806,99
774,99
971,99
558,99
91,99
465,99
889,99
606,99
241,99
184,99
833,99
199,99
775,99
37,99
786,99
797,99
141,99
150,99
87,99
602,99
675,99
631,99
761,99
764,99
787,99
944,99
918,99
376,99
724,99
852,99
617,99
4,99
275,99
96,99
962,99
865,99
855,99
125,99
28,99
65,99
557,99
233,99
524,99
663,99
584,99
795,99
808,99
819,99
409,99
714,99
26,99
189,99
718,99
206,99
454,99
437,99
352,99
581,99
588,99
68,99
427,99
676,99
879,99
998,99
615,99
386,99
170,99
467,99
264,99
757,99
497,99
643,99
799,99
84,99
322,99
173,99
399,99
153,99
771,99
706,99
66,99
340,99
551,99
273,99
548,99
76,99
838,99
784,99
850,99
511,99
872,99
156,99
566,99
369,99
160,99
990,99
400,99
10,99
924,99
159,99
57,99
703,99
201,99
324,99
60,99
234,99
209,99
896,99
760,99
731,99
462,99
47,99
953,99
843,99
181,99
518,99
138,99
912,99
278,99
737,99
785,99
85,99
827,99
300,99
834,99
436,99
499,99
543,99
183,99
285,99
911,99
882,99
42,99
857,99
530,99
229,99
144,99
796,99
323,99
80,99
919,99
561,99
949,99
597,99
938,99
88,99
365,99
271,99
570,99
751,99
231,99
147,99
167,99
564,99
793,99
816,99
458,99
608,99
603,99
6,99
639,99
528,99
526,99
36,99
108,99
250,99
127,99
699,99
64,99
847,99
217,99
916,99
83,99
468,99
712,99
394,99
424,99
207,99
235,99
132,99
672,99
952,99
622,99
129,99
191,99
401,99
931,99
304,99
225,99
571,99
128,99
654,99
391,99
946,99
762,99
32,99
772,99
801,99
529,99
18,99
717,99
848,99
539,99
453,99
773,99
960,99
131,99
514,99
446,99
420,99
63,99
337,99
62,99
621,99
12,99
735,99
182,99
921,99
134,99
310,99
740,99
90,99
828,99
614,99
448,99
405,99
755,99
190,99
906,99
495,99
33,99
691,99
19,99
854,99
317,99
347,99
397,99
970,99
673,99
875,99
479,99
123,99
885,99
79,99
252,99
171,99
789,99
920,99
92,99
115,99
859,99
858,99
677,99
288,99
898,99
500,99
197,99
930,99
274,99
521,99
999,99
715,99
135,99
432,99
219,99
290,99
287,99
891,99
422,99
227,99
329,99
94,99
172,99
158,99
151,99
979,99
704,99
780,99
831,99
763,99
381,99
680,99
46,99
305,99
997,99
915,99
690,99
292,99
504,99
623,99
629,99
348,99
395,99
973,99
98,99
758,99
694,99
455,99
531,99
573,99
607,99
940,99
72,99
282,99
435,99
314,99
456,99
341,99
404,99
568,99
616,99
30,99
650,99
591,99
652,99
247,99
410,99
296,99
50,99
114,99
642,99
154,99
393,99
488,99
951,99
648,99
261,99
556,99
658,99
55,99
188,99
478,99
239,99
489,99
349,99
360,99
577,99
768,99
175,99
162,99
611,99
268,99
899,99
266,99
492,99
472,99
542,99
423,99
471,99
638,99
769,99
992,99
842,99
269,99
419,99
929,99
38,99
325,99
624,99
792,99
119,99
503,99
228,99
81,99
430,99
302,99
730,99
880,99
713,99
202,99
966,99
414,99
3,99
582,99
452,99
626,99
93,99
44,99
328,99
989,99
211,99
984,99
538,99
223,99
517,99
82,99
957,99
853,99
366,99
601,99
286,99
441,99
692,99
246,99
890,99
908,99
671,99
140,99
284,99
541,99
69,99
113,99
224,99
120,99
34,99
519,99
470,99
510,99
922,99
932,99
590,99
627,99
823,99
417,99
384,99
179,99
358,99
53,99
388,99
636,99
506,99
73,99
187,99
276,99
403,99
837,99
375,99
298,99
389,99
382,99
270,99
428,99
161,99
299,99
272,99
982,99
686,99
936,99
51,99
379,99
670,99
407,99
265,99
109,99
289,99
634,99
809,99
198,99
97,99
326,99
569,99
520,99
884,99
277,99
321,99
689,99
330,99
687,99
554,99
759,99
647,99
950,99
770,99
646,99
822,99
483,99
790,99
572,99
783,99
251,99
110,99
342,99
338,99
186,99
550,99
867,99
221,99
948,99
434,99
14,99
359,99
370,99
903,99
315,99
406,99
194,99
803,99
20,99
868,99
502,99
738,99
473,99
117,99
728,99
11,99
534,99
829,99
440,99
313,99
749,99
902,99
130,99
255,99
445,99
813,99
442,99
599,99
412,99
555,99
356,99
262,99
461,99
378,99
913,99
974,99
782,99
734,99
537,99
559,99
106,99
107,99
380,99
137,99
126,99
767,99
474,99
585,99
116,99
35,99
257,99
385,99
985,99
849,99
698,99
975,99
883,99
280,99
230,99
741,99
372,99
600,99
705,99
580,99
309,99
815,99
722,99
346,99
451,99
987,99
869,99
5,99
864,99
923,99
925,99
766,99
702,99
334,99
9,99
632,99
871,99
719,99
536,99
105,99
218,99
826,99
832,99
746,99
814,99
576,99
23,99
926,99
747,99
200,99
986,99
955,99
933,99
935,99
450,99
635,99
157,99
674,99
398,99
214,99
579,99
515,99
426,99
739,99
820,99
421,99
416,99
291,99
981,99
661,99
212,99
942,99
991,99
662,99
196,99
344,99
736,99
807,99
178,99
892,99
791,99
512,99
709,99
493,99
560,99
215,99
993,99
701,99
152,99
862,99
415,99
656,99
811,99
377,99
781,99
124,99
802,99
721,99
505,99
874,99
825,99
318,99
481,99
729,99
860,99
41,99
168,99
392,99
886,99
320,99
574,99
655,99
863,99
253,99
39,99
491,99
438,99
143,99
350,99
260,99
40,99
754,99
625,99
968,99
927,99
578,99
501,99
48,99
367,99
25,99
244,99
256,99
387,99
100,99
592,99
1,99
363,99
486,99
303,99
567,99
641,99
547,99
897,99
609,99
830,99
532,99
877,99
463,99
589,99
336,99
861,99
185,99
841,99
402,99
870,99
540,99
216,99
667,99
166,99
552,99
776,99
904,99
800,99
988,99
111,99
319,99
174,99
851,99
58,99
301,99
45,99
433,99
708,99
873,99
237,99
297,99
418,99
89,99
145,99
745,99
696,99
460,99
466,99
22,99
836,99
888,99
169,99
659,99
941,99
354,99
586,99
2,99
598,99
118,99
508,99
475,99
226,99
457,99
396,99
103,99
164,99
695,99
630,99
752,99
545,99
595,99
484,99
439,99
15,99
943,99
355,99
525,99
994,99
562,99
956,99
459,99
610,99
967,99
95,99
812,99
637,99
685,99
887,99
945,99
937,99
765,99
333,99
798,99
494,99
193,99
839,99
431,99
240,99
142,99
846,99
13,99
49,99
876,99
563,99
720,99
744,99
633,99
788,99
645,99
910,99
533,99
316,99
263,99
104,99
995,99
779,99
535,99
669,99
845,99
660,99
716,99
368,99
818,99
248,99
905,99
743,99
914,99
742,99
664,99
983,99
17,99
587,99
810,99
958,99
24,99
31,99
711,99
176,99
668,99
101,99
596,99
52,99
549,99
487,99
177,99
619,99
665,99
163,99
959,99
335,99
447,99
449,99
821,99
666,99
413,99
895,99
362,99
856,99
71,99
583,99
75,99
824,99
649,99
383,99
345,100
513,100
238,100
307,100
817,100
748,100
805,100
604,100
464,100
907,100
361,100
498,100
693,100
295,100
204,100
954,100
640,100
148,100
485,100
477,100
371,100
612,100
516,100
840,100
900,100
678,100
133,100
726,100
425,100
0,100
575,100
710,100
480,100
27,100
61,100
258,100
978,100
901,100
357,100
653,100
112,100
482,100
644,100
210,100
122,100
553,100
881,100
509,100
242,100
74,100
343,100
306,100
565,100
977,100
893,100
180,100
947,100
963,100
411,100
327,100
222,100
909,100
192,100
939,100
21,100
149,100
594,100
707,100
364,100
996,100
917,100
374,100
312,100
205,100
469,100
523,100
245,100
965,100
651,100
254,100
281,100
605,100
778,100
311,100
443,100
279,100
293,100
236,100
679,100
70,100
259,100
16,100
657,100
7,100
408,100
390,100
866,100
544,100
86,100
756,100
727,100
43,100
723,100
496,100
684,100
444,100
332,100
894,100
139,100
794,100
844,100
969,100
753,100
682,100
620,100
972,100
146,100
527,100
59,100
733,100
750,100
835,100
613,100
243,100
928,100
725,100
294,100
683,100
77,100
697,100
54,100
546,100
339,100
593,100
331,100
99,100
804,100
121,100
681,100
155,100
208,100
688,100
878,100
777,100
476,100
934,100
267,100
308,100
213,100
700,100
78,100
522,100
964,100
732,100
351,100
195,100
29,100
429,100
507,100
249,100
56,100
283,100
67,100
806,100
774,100
971,100
558,100
91,100
465,100
889,100
606,100
241,100
184,100
833,100
199,100
775,100
37,100
786,100
797,100
141,100
150,100
87,100
602,100
675,100
631,100
761,100
764,100
787,100
944,100
918,100
376,100
724,100
852,100
617,100
4,100
275,100
96,100
962,100
865,100
855,100
125,100
28,100
65,100
557,100
233,100
524,100
663,100
584,100
795,100
808,100
819,100
409,100
714,100
26,100
189,100
718,100
206,100
454,100
437,100
352,100
581,100
588,100
68,100
427,100
676,100
879,100
998,100
615,100
386,100
170,100
467,100
264,100
757,100
497,100
643,100
799,100
84,100
322,100
173,100
399,100
153,100
771,100
706,100
66,100
340,100
551,100
273,100
548,100
76,100
838,100
784,100
850,100
872,100
156,100
566,100
369,100
160,100
990,100
400,100
10,100
924,100
159,100
57,100
703,100
201,100
324,100
60,100
234,100
209,100
896,100
760,100
731,100
462,100
47,100
953,100
843,100
181,100
518,100
138,100
912,100
278,100
737,100
785,100
85,100
827,100
300,100
834,100
436,100
499,100
543,100
183,100
285,100
911,100
882,100
42,100
857,100
530,100
229,100
144,100
796,100
323,100
80,100
919,100
561,100
949,100
597,100
938,100
88,100
365,100
271,100
570,100
751,100
231,100
220,100
147,100
167,100
564,100
793,100
816,100
458,100
608,100
603,100
6,100
639,100
528,100
526,100
36,100
108,100
250,100
127,100
699,100
64,100
102,100
847,100
217,100
916,100
83,100
468,100
712,100
394,100
424,100
207,100
235,100
132,100
672,100
952,100
622,100
129,100
191,100
401,100
931,100
225,100
571,100
128,100
654,100
391,100
946,100
762,100
32,100
772,100
801,100
529,100
18,100
717,100
848,100
539,100
453,100
773,100
960,100
131,100
514,100
446,100
420,100
63,100
337,100
62,100
12,100
735,100
182,100
618,100
921,100
134,100
310,100
740,100
90,100
828,100
614,100
448,100
405,100
755,100
190,100
906,100
495,100
33,100
691,100
19,100
854,100
317,100
347,100
397,100
970,100
673,100
875,100
479,100
123,100
885,100
79,100
252,100
171,100
789,100
920,100
92,100
115,100
859,100
858,100
677,100
288,100
898,100
500,100
197,100
930,100
274,100
521,100
999,100
976,100
715,100
135,100
432,100
219,100
290,100
287,100
891,100
422,100
227,100
329,100
94,100
172,100
158,100
151,100
979,100
704,100
780,100
831,100
763,100
381,100
680,100
46,100
305,100
997,100
915,100
690,100
292,100
504,100
623,100
629,100
348,100
395,100
973,100
98,100
758,100
694,100
455,100
531,100
573,100
607,100
940,100
72,100
282,100
435,100
314,100
456,100
341,100
404,100
568,100
628,100
616,100
30,100
650,100
591,100
652,100
247,100
410,100
296,100
50,100
114,100
642,100
154,100
393,100
488,100
951,100
648,100
261,100
556,100
658,100
55,100
188,100
478,100
239,100
489,100
349,100
360,100
577,100
768,100
175,100
162,100
611,100
268,100
899,100
266,100
492,100
472,100
542,100
423,100
471,100
638,100
992,100
842,100
269,100
419,100
929,100
38,100
325,100
624,100
792,100
119,100
228,100
81,100
430,100
302,100
730,100
880,100
713,100
202,100
966,100
414,100
3,100
582,100
452,100
626,100
93,100
44,100
328,100
989,100
211,100
984,100
538,100
223,100
517,100
82,100
957,100
8,100
853,100
366,100
601,100
286,100
441,100
980,100
692,100
246,100
890,100
908,100
671,100
140,100
284,100
541,100
69,100
113,100
224,100
120,100
34,100
519,100
470,100
510,100
922,100
932,100
590,100
627,100
823,100
417,100
384,100
179,100
358,100
53,100
388,100
636,100
506,100
73,100
187,100
276,100
403,100
837,100
375,100
298,100
389,100
382,100
270,100
428,100
161,100
299,100
272,100
982,100
686,100
936,100
51,100
379,100
670,100
407,100
265,100
109,100
289,100
634,100
809,100
165,100
198,100
97,100
326,100
569,100
520,100
884,100
277,100
321,100
689,100
330,100
554,100
759,100
647,100
950,100
770,100
646,100
822,100
483,100
790,100
572,100
783,100
251,100
110,100
342,100
338,100
186,100
550,100
867,100
221,100
948,100
434,100
14,100
359,100
370,100
903,100
315,100
406,100
194,100
803,100
20,100
868,100
502,100
738,100
473,100
117,100
728,100
11,100
534,100
829,100
440,100
313,100
749,100
902,100
130,100
255,100
445,100
813,100
442,100
599,100
412,100
555,100
356,100
262,100
461,100
378,100
913,100
974,100
782,100
734,100
537,100
559,100
106,100
107,100
380,100
137,100
126,100
767,100
474,100
585,100
116,100
35,100
257,100
385,100
985,100
849,100
698,100
975,100
883,100
280,100
230,100
741,100
372,100
600,100
705,100
580,100
309,100
815,100
722,100
346,100
451,100
987,100
869,100
5,100
864,100
923,100
925,100
766,100
702,100
334,100
9,100
632,100
871,100
719,100
536,100
105,100
218,100
826,100
832,100
746,100
814,100
576,100
23,100
926,100
747,100
200,100
986,100
955,100
933,100
935,100
450,100
635,100
157,100
674,100
398,100
214,100
579,100
515,100
426,100
739,100
820,100
421,100
416,100
291,100
981,100
661,100
212,100
942,100
991,100
662,100
196,100
344,100
736,100
807,100
353,100
178,100
892,100
791,100
512,100
709,100
493,100
560,100
215,100
993,100
701,100
152,100
862,100
415,100
656,100
811,100
377,100
781,100
124,100
802,100
721,100
505,100
874,100
825,100
318,100
481,100
729,100
860,100
41,100
168,100
392,100
886,100
320,100
574,100
655,100
863,100
39,100
491,100
438,100
143,100
350,100
260,100
40,100
